order_id,order_timestamp,delivered_timestamp,driver_id,restaurant_id,cust_id,delivery_region,discount_applied,discount_code,order_total,discount_pc,status
100753,02/11/2022 19:15,02/11/2022 19:49,168,321,1016,Galway,FALSE,,26.66,,COMPLETED
100754,02/11/2022 21:32,02/11/2022 22:05,147,219,1179,Galway,FALSE,,37.54,,COMPLETED
100755,03/11/2022 18:19,03/11/2022 18:52,288,8,1159,Galway,FALSE,,38.63,,COMPLETED
100756,03/11/2022 18:41,03/11/2022 19:14,277,106,1198,Galway,FALSE,,32.65,,COMPLETED
100757,03/11/2022 18:50,03/11/2022 19:24,36,194,1010,Galway,FALSE,,9.16,,COMPLETED
100758,03/11/2022 19:47,03/11/2022 20:21,287,31,1345,Kerry,FALSE,,30.47,,COMPLETED
100759,04/11/2022 17:24,04/11/2022 17:58,348,20,1048,Galway,FALSE,,20.08,,COMPLETED
100760,04/11/2022 18:16,04/11/2022 18:49,267,8,1264,Galway,FALSE,,25.03,,COMPLETED
100761,04/11/2022 18:49,04/11/2022 19:23,228,179,1359,Kerry,FALSE,,19.59,,COMPLETED
100762,04/11/2022 18:59,04/11/2022 19:32,216,105,1192,Galway,FALSE,,36.94,,COMPLETED
100763,04/11/2022 19:50,04/11/2022 20:24,232,154,1006,Galway,FALSE,,26.61,,COMPLETED
100764,04/11/2022 20:27,04/11/2022 21:01,287,55,1109,Galway,FALSE,,19,,COMPLETED
100765,04/11/2022 21:40,04/11/2022 22:14,287,23,1182,Galway,FALSE,,37.48,,COMPLETED
100766,04/11/2022 23:18,04/11/2022 23:51,141,87,1328,Galway,FALSE,,28.17,,COMPLETED
100767,05/11/2022 18:34,05/11/2022 19:07,125,96,1005,Galway,FALSE,,27.75,,COMPLETED
100768,05/11/2022 18:51,05/11/2022 19:25,195,91,1028,Kerry,FALSE,,45.92,,COMPLETED
100769,05/11/2022 19:14,05/11/2022 19:48,84,53,1045,Galway,FALSE,,14.72,,COMPLETED
100770,06/11/2022 17:44,06/11/2022 18:18,215,53,1269,Kerry,FALSE,,10.68,,COMPLETED
100771,07/11/2022 17:26,07/11/2022 17:59,222,324,1096,Galway,FALSE,,20.03,,COMPLETED
100772,08/11/2022 18:01,08/11/2022 18:35,349,83,1059,Galway,FALSE,,69.51,,COMPLETED
100773,08/11/2022 19:39,08/11/2022 20:13,341,212,1263,Galway,FALSE,,25.46,,COMPLETED
100774,08/11/2022 23:35,09/11/2022 00:08,254,68,1053,Galway,FALSE,,44.4,,COMPLETED
100775,09/11/2022 16:42,09/11/2022 17:16,337,43,1037,Galway,FALSE,,20.63,,COMPLETED
100776,09/11/2022 17:28,09/11/2022 18:01,48,20,1026,Galway,FALSE,,26.33,,COMPLETED
100777,09/11/2022 17:44,09/11/2022 18:17,286,76,1065,Galway,FALSE,,29.87,,COMPLETED
100778,09/11/2022 18:02,09/11/2022 18:35,29,10,1275,Galway,FALSE,,13.14,,COMPLETED
100779,09/11/2022 18:16,09/11/2022 18:50,86,107,1238,Kerry,FALSE,,34.76,,COMPLETED
100780,09/11/2022 20:06,09/11/2022 20:39,229,10,1226,Galway,FALSE,,20.28,,COMPLETED
100781,09/11/2022 20:37,09/11/2022 21:11,273,211,1076,Galway,FALSE,,42.98,,COMPLETED
100782,09/11/2022 21:03,09/11/2022 21:37,97,7,1094,Galway,FALSE,,41.89,,COMPLETED
100783,10/11/2022 17:39,10/11/2022 18:12,265,91,1236,Galway,FALSE,,32.1,,COMPLETED
100784,10/11/2022 17:59,10/11/2022 18:33,36,340,1008,Kerry,FALSE,,18.51,,COMPLETED
100785,10/11/2022 20:09,10/11/2022 20:43,328,9,1005,Galway,FALSE,,17.42,,COMPLETED
100786,10/11/2022 21:17,10/11/2022 21:51,320,347,1086,Galway,FALSE,,28.24,,COMPLETED
100787,10/11/2022 22:22,10/11/2022 22:56,303,271,1034,Galway,FALSE,,45.62,,COMPLETED
100788,11/11/2022 17:32,11/11/2022 18:05,155,217,1095,Galway,FALSE,,41.88,,COMPLETED
100789,11/11/2022 20:51,11/11/2022 21:25,89,43,1013,Kerry,FALSE,,16.28,,COMPLETED
100790,12/11/2022 18:55,12/11/2022 19:28,41,104,1236,Galway,FALSE,,30.7,,COMPLETED
100791,12/11/2022 20:30,12/11/2022 21:04,354,8,1007,Galway,FALSE,,19,,COMPLETED
100792,12/11/2022 20:50,12/11/2022 21:24,290,201,1031,Galway,FALSE,,28.38,,COMPLETED
100793,12/11/2022 21:02,12/11/2022 21:36,195,107,1285,Galway,FALSE,,28.73,,COMPLETED
100794,12/11/2022 21:27,12/11/2022 22:01,267,66,1165,Galway,FALSE,,38.46,,COMPLETED
100795,13/11/2022 19:48,13/11/2022 20:22,112,3,1102,Galway,FALSE,,41.29,,COMPLETED
100796,13/11/2022 20:03,13/11/2022 20:36,56,12,1228,Galway,FALSE,,22.8,,COMPLETED
100797,13/11/2022 21:21,13/11/2022 21:55,276,6,1090,Galway,FALSE,,22.26,,COMPLETED
100798,13/11/2022 21:27,13/11/2022 22:01,334,170,1081,Galway,FALSE,,28.38,,COMPLETED
100799,13/11/2022 23:55,14/11/2022 00:28,144,48,1108,Galway,FALSE,,41.18,,COMPLETED
100800,14/11/2022 17:29,14/11/2022 18:02,299,212,1361,Dublin,FALSE,,28.78,,COMPLETED
100801,14/11/2022 17:57,14/11/2022 18:30,155,251,1156,Galway,FALSE,,31.99,,COMPLETED
100802,14/11/2022 18:44,14/11/2022 19:18,371,66,1001,Galway,FALSE,,16.82,,COMPLETED
100803,14/11/2022 18:59,14/11/2022 19:33,356,97,1331,Kerry,FALSE,,15.1,,COMPLETED
100804,14/11/2022 19:20,14/11/2022 19:54,125,107,1019,Galway,FALSE,,16.55,,COMPLETED
100805,15/11/2022 17:21,15/11/2022 17:55,299,76,1158,Galway,FALSE,,31.94,,COMPLETED
100806,15/11/2022 17:51,15/11/2022 18:25,249,201,1320,Galway,FALSE,,15.99,,COMPLETED
100807,15/11/2022 18:36,15/11/2022 19:10,168,270,1209,Galway,FALSE,,30.98,,COMPLETED
100808,15/11/2022 20:41,15/11/2022 21:14,229,68,1053,Galway,FALSE,,21.17,,COMPLETED
100809,15/11/2022 20:52,15/11/2022 21:26,166,8,1061,Kerry,FALSE,,20.03,,COMPLETED
100810,15/11/2022 23:11,15/11/2022 23:44,154,243,1189,Galway,FALSE,,33.02,,COMPLETED
100811,16/11/2022 17:41,16/11/2022 18:15,254,8,1013,Galway,FALSE,,20.38,,COMPLETED
100812,16/11/2022 17:52,16/11/2022 18:26,157,91,1250,Galway,FALSE,,33.73,,COMPLETED
100813,16/11/2022 17:52,16/11/2022 18:26,224,99,1010,Galway,FALSE,,15.16,,COMPLETED
100814,16/11/2022 17:58,16/11/2022 18:31,89,114,1046,Galway,FALSE,,44.99,,COMPLETED
100815,17/11/2022 17:57,17/11/2022 18:31,309,6,1353,Galway,FALSE,,27.15,,COMPLETED
100816,17/11/2022 18:10,17/11/2022 18:43,358,83,1268,Galway,FALSE,,23.78,,COMPLETED
100817,17/11/2022 18:26,17/11/2022 19:00,239,313,1227,Galway,FALSE,,20.53,,COMPLETED
100818,17/11/2022 18:35,17/11/2022 19:08,204,225,1069,Galway,FALSE,,43.46,,COMPLETED
100819,17/11/2022 21:19,17/11/2022 21:52,308,107,1222,Galway,FALSE,,22.26,,COMPLETED
100820,18/11/2022 18:38,18/11/2022 19:12,277,239,1058,Kerry,FALSE,,26.66,,COMPLETED
100821,18/11/2022 19:01,18/11/2022 19:35,229,353,1205,Galway,FALSE,,31.01,,COMPLETED
100822,18/11/2022 19:12,18/11/2022 19:46,184,214,1297,Galway,FALSE,,20.14,,COMPLETED
100823,18/11/2022 21:03,18/11/2022 21:37,249,175,1341,Galway,FALSE,,12.38,,COMPLETED
100824,18/11/2022 21:08,18/11/2022 21:41,97,29,1094,Galway,FALSE,,14.91,,COMPLETED
100825,19/11/2022 19:56,19/11/2022 20:29,380,272,1363,Galway,FALSE,,27.2,,COMPLETED
100826,19/11/2022 23:22,19/11/2022 23:55,29,9,1283,Galway,FALSE,,11.98,,COMPLETED
100827,20/11/2022 17:02,20/11/2022 17:36,273,8,1017,Galway,FALSE,,21.66,,COMPLETED
100828,20/11/2022 21:22,20/11/2022 21:56,160,139,1069,Galway,FALSE,,17.96,,COMPLETED
100829,21/11/2022 17:22,21/11/2022 17:56,36,303,1212,Kerry,FALSE,,35.98,,COMPLETED
100830,21/11/2022 18:52,21/11/2022 19:25,275,48,1064,Galway,FALSE,,15.67,,COMPLETED
100831,21/11/2022 20:18,21/11/2022 20:51,323,88,1271,Galway,FALSE,,14.69,,COMPLETED
100832,21/11/2022 20:52,21/11/2022 21:26,259,107,1313,Galway,FALSE,,20.39,,COMPLETED
100833,22/11/2022 18:16,22/11/2022 18:50,311,107,1267,Galway,FALSE,,20.07,,COMPLETED
100834,22/11/2022 20:22,22/11/2022 20:56,299,98,1072,Galway,FALSE,,29.3,,COMPLETED
100835,23/11/2022 17:56,23/11/2022 18:29,395,63,1036,Galway,FALSE,,45.59,,COMPLETED
100836,23/11/2022 18:33,23/11/2022 19:07,84,12,1266,Galway,FALSE,,21.22,,COMPLETED
100837,23/11/2022 19:54,23/11/2022 20:28,290,225,1329,Galway,FALSE,,24.98,,COMPLETED
100838,23/11/2022 19:59,23/11/2022 20:33,248,87,1020,Kerry,FALSE,,30.41,,COMPLETED
100839,23/11/2022 20:13,23/11/2022 20:47,227,135,1295,Kerry,FALSE,,21.22,,COMPLETED
100840,23/11/2022 20:26,23/11/2022 21:00,351,271,1297,Galway,FALSE,,32.05,,COMPLETED
100841,23/11/2022 20:44,23/11/2022 21:17,248,26,1133,Galway,FALSE,,40.04,,COMPLETED
100842,23/11/2022 22:25,23/11/2022 22:59,365,30,1228,Galway,FALSE,,10.17,,COMPLETED
100843,24/11/2022 17:34,24/11/2022 18:08,43,5,1023,Kerry,FALSE,,25.03,,COMPLETED
100844,24/11/2022 19:28,24/11/2022 20:02,366,114,1253,Kerry,FALSE,,26.61,,COMPLETED
100845,24/11/2022 22:24,24/11/2022 22:57,373,303,1163,Galway,FALSE,,38.54,,COMPLETED
100846,26/11/2022 17:14,26/11/2022 17:47,41,264,1124,Dublin,TRUE,BLACKFRIDAY22,40.26,20,COMPLETED
100847,26/11/2022 17:43,26/11/2022 18:16,288,84,1090,Dublin,TRUE,BLACKFRIDAY22,42.21,20,COMPLETED
100848,26/11/2022 17:54,26/11/2022 18:27,259,19,1104,Dublin,TRUE,BLACKFRIDAY22,24.43,20,COMPLETED
100849,26/11/2022 17:58,26/11/2022 18:31,102,41,1092,Galway,FALSE,,29.72,,COMPLETED
100850,26/11/2022 18:22,26/11/2022 18:55,343,84,1228,Dublin,TRUE,BLACKFRIDAY22,35.31,20,COMPLETED
100851,26/11/2022 18:22,26/11/2022 18:55,323,44,1217,Dublin,TRUE,BLACKFRIDAY22,32.54,20,COMPLETED
100852,26/11/2022 18:22,26/11/2022 18:55,315,12,1107,Dublin,TRUE,BLACKFRIDAY22,41.18,20,COMPLETED
100853,26/11/2022 18:22,26/11/2022 18:55,43,233,1027,Dublin,TRUE,BLACKFRIDAY22,22.79,20,COMPLETED
100854,26/11/2022 18:52,26/11/2022 19:25,80,120,1067,Dublin,TRUE,BLACKFRIDAY22,12.26,20,COMPLETED
100855,26/11/2022 18:54,26/11/2022 19:27,268,339,1323,Galway,FALSE,,24.42,,COMPLETED
100856,26/11/2022 19:03,26/11/2022 19:37,212,132,1089,Galway,FALSE,,22.86,,COMPLETED
100857,26/11/2022 19:34,26/11/2022 20:08,177,274,1004,Galway,FALSE,,11.88,,COMPLETED
100858,26/11/2022 19:49,26/11/2022 20:22,123,298,1030,Dublin,TRUE,BLACKFRIDAY22,15.27,20,COMPLETED
100859,26/11/2022 20:07,26/11/2022 20:40,345,9,1322,Dublin,TRUE,BLACKFRIDAY22,27.15,20,COMPLETED
100860,26/11/2022 20:09,26/11/2022 20:42,290,201,1164,Dublin,TRUE,BLACKFRIDAY22,33.35,20,COMPLETED
100861,26/11/2022 20:09,26/11/2022 20:42,222,9,1127,Dublin,TRUE,BLACKFRIDAY22,40.2,20,COMPLETED
100862,26/11/2022 20:09,26/11/2022 20:42,243,186,1050,Dublin,TRUE,BLACKFRIDAY22,44.5,20,COMPLETED
100863,26/11/2022 20:09,26/11/2022 20:42,240,105,1011,Dublin,TRUE,BLACKFRIDAY22,46.76,20,COMPLETED
100864,26/11/2022 20:20,26/11/2022 20:53,343,224,1057,Galway,FALSE,,44.06,,COMPLETED
100865,26/11/2022 20:21,26/11/2022 20:54,184,217,1025,Dublin,TRUE,BLACKFRIDAY22,46.07,20,COMPLETED
100866,26/11/2022 20:44,26/11/2022 21:18,320,107,1346,Galway,FALSE,,30.42,,COMPLETED
100867,26/11/2022 20:48,26/11/2022 21:21,288,18,1082,Dublin,TRUE,BLACKFRIDAY22,15.98,20,COMPLETED
100868,26/11/2022 20:48,26/11/2022 21:21,134,109,1054,Dublin,TRUE,BLACKFRIDAY22,29.9,20,COMPLETED
100869,26/11/2022 20:52,26/11/2022 21:25,50,228,1103,Dublin,TRUE,BLACKFRIDAY22,18.7,20,COMPLETED
100870,26/11/2022 20:59,26/11/2022 21:33,177,256,1033,Kerry,FALSE,,45.68,,COMPLETED
100871,26/11/2022 21:08,26/11/2022 21:41,166,105,1287,Galway,FALSE,,19,,COMPLETED
100872,26/11/2022 21:15,26/11/2022 21:49,275,114,1074,Galway,FALSE,,17.36,,COMPLETED
100873,26/11/2022 21:28,26/11/2022 22:02,246,62,1041,Galway,FALSE,,25.52,,COMPLETED
100874,26/11/2022 21:30,26/11/2022 22:03,29,97,1304,Galway,FALSE,,20.84,,COMPLETED
100875,26/11/2022 21:53,26/11/2022 22:26,249,190,1299,Dublin,TRUE,BLACKFRIDAY22,20.63,20,COMPLETED
100876,26/11/2022 21:56,26/11/2022 22:29,215,3,1292,Dublin,TRUE,BLACKFRIDAY22,16.33,20,COMPLETED
100877,26/11/2022 22:25,26/11/2022 22:58,114,221,1088,Dublin,TRUE,BLACKFRIDAY22,11.38,20,COMPLETED
100878,26/11/2022 22:25,26/11/2022 22:58,49,41,1095,Dublin,TRUE,BLACKFRIDAY22,20.63,20,COMPLETED
100879,26/11/2022 22:25,26/11/2022 22:58,264,158,1306,Dublin,TRUE,BLACKFRIDAY22,16.55,20,COMPLETED
100880,26/11/2022 22:25,26/11/2022 22:58,156,97,1301,Dublin,TRUE,BLACKFRIDAY22,25.96,20,COMPLETED
100881,26/11/2022 22:25,26/11/2022 22:58,304,195,1289,Dublin,TRUE,BLACKFRIDAY22,20.38,20,COMPLETED
100882,26/11/2022 22:25,26/11/2022 22:58,402,9,1276,Dublin,TRUE,BLACKFRIDAY22,13.2,20,COMPLETED
100883,26/11/2022 22:25,26/11/2022 22:58,60,101,1265,Dublin,TRUE,BLACKFRIDAY22,17.42,20,COMPLETED
100884,26/11/2022 22:25,26/11/2022 22:58,349,104,1263,Dublin,TRUE,BLACKFRIDAY22,12.82,20,COMPLETED
100885,26/11/2022 22:25,26/11/2022 22:58,387,200,1256,Dublin,TRUE,BLACKFRIDAY22,27.48,20,COMPLETED
100886,26/11/2022 22:25,26/11/2022 22:58,152,68,1232,Dublin,TRUE,BLACKFRIDAY22,26.06,20,COMPLETED
100887,26/11/2022 22:25,26/11/2022 22:58,215,20,1231,Dublin,TRUE,BLACKFRIDAY22,15.54,20,COMPLETED
100888,26/11/2022 22:25,26/11/2022 22:58,320,62,1226,Dublin,TRUE,BLACKFRIDAY22,19.59,20,COMPLETED
100889,26/11/2022 22:25,26/11/2022 22:58,48,232,1181,Dublin,TRUE,BLACKFRIDAY22,37.48,20,COMPLETED
100890,26/11/2022 22:25,26/11/2022 22:58,41,232,1161,Dublin,TRUE,BLACKFRIDAY22,33.57,20,COMPLETED
100891,26/11/2022 22:25,26/11/2022 22:58,118,313,1150,Dublin,TRUE,BLACKFRIDAY22,31.99,20,COMPLETED
100892,26/11/2022 22:25,26/11/2022 22:58,117,247,1128,Dublin,TRUE,BLACKFRIDAY22,40.2,20,COMPLETED
100893,26/11/2022 22:25,26/11/2022 22:58,168,135,1121,Dublin,TRUE,BLACKFRIDAY22,10.8,20,COMPLETED
100894,26/11/2022 22:25,26/11/2022 22:58,320,9,1096,Dublin,TRUE,BLACKFRIDAY22,41.83,20,COMPLETED
100895,26/11/2022 22:25,26/11/2022 22:58,112,207,1063,Dublin,TRUE,BLACKFRIDAY22,29.87,20,COMPLETED
100896,26/11/2022 22:25,26/11/2022 22:58,199,283,1035,Dublin,TRUE,BLACKFRIDAY22,30.14,20,COMPLETED
100897,26/11/2022 22:25,26/11/2022 22:58,411,197,1029,Dublin,TRUE,BLACKFRIDAY22,18.17,20,COMPLETED
100898,26/11/2022 22:25,26/11/2022 22:58,259,14,1012,Dublin,TRUE,BLACKFRIDAY22,22.58,20,COMPLETED
100899,26/11/2022 22:35,26/11/2022 23:08,281,20,1087,Dublin,TRUE,BLACKFRIDAY22,15.73,20,COMPLETED
100900,26/11/2022 22:35,26/11/2022 23:08,308,10,1290,Dublin,TRUE,BLACKFRIDAY22,20.25,20,COMPLETED
100901,26/11/2022 22:35,26/11/2022 23:08,212,127,1034,Dublin,TRUE,BLACKFRIDAY22,12.7,20,COMPLETED
100902,26/11/2022 23:11,26/11/2022 23:44,245,111,1274,Galway,FALSE,,15.22,,COMPLETED
100903,26/11/2022 23:35,27/11/2022 00:08,123,383,1185,Dublin,TRUE,BLACKFRIDAY22,33.08,20,COMPLETED
100904,27/11/2022 18:51,27/11/2022 19:24,195,233,1286,Galway,FALSE,,19.03,,COMPLETED
100905,28/11/2022 17:43,28/11/2022 18:16,86,8,1014,Dublin,FALSE,,20.2,,COMPLETED
100906,28/11/2022 18:56,28/11/2022 19:30,323,50,1115,Galway,FALSE,,40.74,,COMPLETED
100907,28/11/2022 22:47,28/11/2022 23:20,216,27,1097,Galway,FALSE,,29.72,,COMPLETED
100908,29/11/2022 17:29,29/11/2022 18:03,248,41,1103,Galway,FALSE,,17.96,,COMPLETED
100909,29/11/2022 19:19,29/11/2022 19:53,34,268,1038,Kerry,FALSE,,45.44,,COMPLETED
100910,29/11/2022 21:21,29/11/2022 21:54,430,27,1154,Galway,FALSE,,33.68,,COMPLETED
100911,29/11/2022 22:08,29/11/2022 22:41,216,8,1208,Galway,FALSE,,36.29,,COMPLETED
100912,30/11/2022 20:18,30/11/2022 20:52,214,48,1030,Galway,FALSE,,28.73,,COMPLETED
100913,01/12/2022 17:06,01/12/2022 17:42,259,76,1343,Sligo,FALSE,,19.03,,COMPLETED
100914,01/12/2022 18:52,01/12/2022 19:28,320,5,1136,Sligo,FALSE,,39.71,,COMPLETED
100915,02/12/2022 17:33,02/12/2022 18:09,118,148,1225,Sligo,FALSE,,35.63,,COMPLETED
100916,02/12/2022 20:19,02/12/2022 20:55,228,311,1011,Sligo,FALSE,,23.33,,COMPLETED
100917,02/12/2022 20:58,02/12/2022 21:34,343,221,1063,Sligo,FALSE,,14.78,,COMPLETED
100918,03/12/2022 17:11,03/12/2022 17:53,114,83,1143,Leitrim,FALSE,,39.6,,COMPLETED
100919,03/12/2022 17:36,03/12/2022 18:12,329,89,1004,Kerry,FALSE,,20.39,,COMPLETED
100920,03/12/2022 19:52,03/12/2022 20:28,215,200,1275,Kerry,FALSE,,17.91,,COMPLETED
100921,03/12/2022 19:58,03/12/2022 20:34,207,50,1209,Sligo,FALSE,,32.59,,COMPLETED
100922,03/12/2022 20:40,03/12/2022 21:16,125,215,1344,Sligo,FALSE,,16.82,,COMPLETED
100923,04/12/2022 17:42,04/12/2022 18:24,320,20,1321,Leitrim,FALSE,,22.2,,COMPLETED
100924,04/12/2022 21:29,04/12/2022 22:05,347,68,1155,Kerry,FALSE,,33.68,,COMPLETED
100925,05/12/2022 17:32,05/12/2022 18:08,168,170,1023,Sligo,FALSE,,47.11,,COMPLETED
100926,05/12/2022 19:59,05/12/2022 20:35,216,4,1108,Kerry,FALSE,,19.59,,COMPLETED
100927,06/12/2022 18:53,06/12/2022 19:29,312,20,1056,Sligo,FALSE,,20.08,,COMPLETED
100928,06/12/2022 21:19,06/12/2022 22:01,240,71,1173,Leitrim,FALSE,,31.54,,COMPLETED
100929,06/12/2022 21:59,06/12/2022 22:41,246,14,1034,Leitrim,FALSE,,14.43,,COMPLETED
100930,07/12/2022 23:54,08/12/2022 00:30,291,8,1084,Sligo,FALSE,,17.96,,COMPLETED
100931,08/12/2022 20:54,08/12/2022 21:30,219,5,1364,Kerry,FALSE,,17.68,,COMPLETED
100932,08/12/2022 21:06,08/12/2022 21:42,248,26,1029,Sligo,FALSE,,16.28,,COMPLETED
100933,08/12/2022 21:08,08/12/2022 21:44,259,63,1206,Kerry,FALSE,,36.34,,COMPLETED
100934,08/12/2022 23:53,09/12/2022 00:35,184,41,1015,Sligo,FALSE,,20.53,,COMPLETED
100935,09/12/2022 17:31,09/12/2022 18:13,155,88,1116,Leitrim,FALSE,,40.74,,COMPLETED
100936,09/12/2022 18:18,09/12/2022 18:54,84,47,1338,Kerry,FALSE,,20.33,,COMPLETED
100937,09/12/2022 19:35,09/12/2022 20:03,314,107,1278,Kerry,FALSE,,18.17,,COMPLETED
100938,09/12/2022 20:08,09/12/2022 20:44,347,205,1324,Kerry,FALSE,,16.82,,COMPLETED
100939,10/12/2022 17:44,10/12/2022 18:20,317,194,1171,Kerry,FALSE,,38.08,,COMPLETED
100940,10/12/2022 18:39,10/12/2022 19:15,84,227,1148,Kerry,FALSE,,39.53,,COMPLETED
100941,10/12/2022 19:40,10/12/2022 20:16,199,195,1087,Sligo,FALSE,,29.76,,COMPLETED
100942,10/12/2022 23:53,11/12/2022 00:35,177,128,1083,Leitrim,FALSE,,28.78,,COMPLETED
100943,11/12/2022 18:15,11/12/2022 18:51,357,194,1300,Kerry,FALSE,,20.31,,COMPLETED
100944,12/12/2022 17:23,12/12/2022 18:05,170,34,1286,Leitrim,FALSE,,18.48,,COMPLETED
100945,12/12/2022 17:39,12/12/2022 18:15,317,186,1027,Sligo,FALSE,,46.02,,COMPLETED
100946,12/12/2022 18:38,12/12/2022 19:14,239,183,1230,Sligo,FALSE,,17.91,,COMPLETED
100947,12/12/2022 18:38,12/12/2022 19:20,345,9,1068,Leitrim,FALSE,,43.52,,COMPLETED
100948,12/12/2022 23:23,12/12/2022 23:59,182,172,1327,Sligo,FALSE,,20.41,,COMPLETED
100949,13/12/2022 18:51,13/12/2022 19:33,84,8,1024,Leitrim,FALSE,,19.59,,COMPLETED
100950,13/12/2022 18:54,13/12/2022 19:36,165,264,1274,Leitrim,FALSE,,26.06,,COMPLETED
100951,13/12/2022 20:50,13/12/2022 21:32,49,297,1032,Sligo,FALSE,,13.39,,COMPLETED
100952,13/12/2022 21:37,13/12/2022 22:13,66,20,1161,Kerry,FALSE,,31.94,,COMPLETED
100953,13/12/2022 21:59,13/12/2022 22:35,308,63,1027,Kerry,FALSE,,14.85,,COMPLETED
100954,14/12/2022 20:01,14/12/2022 20:37,368,107,1207,Kerry,FALSE,,31.01,,COMPLETED
100955,15/12/2022 17:03,,368,104,1073,Sligo,FALSE,,29.33,,CANCELLED
100956,15/12/2022 18:36,15/12/2022 19:12,303,195,1288,Kerry,FALSE,,16.17,,COMPLETED
100957,15/12/2022 18:50,15/12/2022 19:32,267,3,1345,Sligo,FALSE,,23.89,,COMPLETED
100958,15/12/2022 21:34,15/12/2022 22:10,154,76,1318,Kerry,FALSE,,26.55,,COMPLETED
100959,16/12/2022 17:09,16/12/2022 17:43,328,66,1271,Kerry,FALSE,,28.29,,COMPLETED
100960,16/12/2022 18:57,16/12/2022 19:39,248,87,1038,Leitrim,FALSE,,16.11,,COMPLETED
100961,16/12/2022 19:18,16/12/2022 20:00,145,107,1105,Leitrim,FALSE,,20.08,,COMPLETED
100962,17/12/2022 17:29,17/12/2022 18:05,360,30,1224,Sligo,FALSE,,19.54,,COMPLETED
100963,17/12/2022 20:39,17/12/2022 21:15,279,109,1200,Kerry,FALSE,,36.42,,COMPLETED
100964,18/12/2022 17:17,18/12/2022 17:59,101,95,1189,Leitrim,FALSE,,31.4,,COMPLETED
100965,19/12/2022 17:13,19/12/2022 17:49,174,182,1357,Sligo,FALSE,,18.7,,COMPLETED
100966,19/12/2022 21:50,19/12/2022 22:24,182,337,1082,Kerry,FALSE,,42.87,,COMPLETED
100967,20/12/2022 20:39,20/12/2022 21:15,365,89,1248,Sligo,FALSE,,34.17,,COMPLETED
100968,21/12/2022 17:30,21/12/2022 18:06,167,194,1293,Sligo,FALSE,,11.94,,COMPLETED
100969,21/12/2022 20:17,21/12/2022 20:53,222,62,1258,Kerry,FALSE,,22.86,,COMPLETED
100970,21/12/2022 20:28,21/12/2022 21:04,98,224,1305,Sligo,FALSE,,20.43,,COMPLETED
100971,22/12/2022 20:39,22/12/2022 21:15,345,6,1257,Sligo,FALSE,,20.68,,COMPLETED
100972,22/12/2022 23:05,22/12/2022 23:47,225,9,1346,Leitrim,FALSE,,12.32,,COMPLETED
100973,22/12/2022 23:32,23/12/2022 00:08,116,104,1052,Sligo,FALSE,,29.93,,COMPLETED
100974,23/12/2022 17:05,23/12/2022 17:41,99,83,1149,Kerry,FALSE,,39.5,,COMPLETED
100975,23/12/2022 17:17,23/12/2022 17:53,66,9,1110,Kerry,FALSE,,40.8,,COMPLETED
100976,23/12/2022 18:03,23/12/2022 18:39,99,84,1037,Kerry,FALSE,,45.56,,COMPLETED
100977,23/12/2022 19:55,23/12/2022 20:31,200,58,1357,Kerry,FALSE,,17.91,,COMPLETED
100978,24/12/2022 21:28,24/12/2022 22:10,163,10,1188,Sligo,FALSE,,37.21,,COMPLETED
100979,26/12/2022 17:23,26/12/2022 17:59,356,28,1022,Kerry,FALSE,,12.07,,COMPLETED
100980,26/12/2022 17:55,26/12/2022 18:37,177,272,1172,Leitrim,FALSE,,31.56,,COMPLETED
100981,26/12/2022 18:20,26/12/2022 18:56,305,6,1004,Sligo,FALSE,,16.82,,COMPLETED
100982,26/12/2022 18:25,26/12/2022 19:01,118,190,1007,Sligo,FALSE,,26.5,,COMPLETED
100983,26/12/2022 18:27,26/12/2022 19:09,177,289,1243,Leitrim,FALSE,,32.1,,COMPLETED
100984,26/12/2022 18:37,26/12/2022 19:13,197,100,1297,Kerry,FALSE,,27.21,,COMPLETED
100985,27/12/2022 17:19,27/12/2022 17:55,29,28,1254,Kerry,FALSE,,24.98,,COMPLETED
100986,27/12/2022 18:01,27/12/2022 18:37,29,62,1147,Sligo,FALSE,,39.55,,COMPLETED
100987,27/12/2022 18:47,27/12/2022 19:23,392,68,1262,Kerry,FALSE,,28.78,,COMPLETED
100988,27/12/2022 19:44,27/12/2022 20:18,144,4,1284,Kerry,FALSE,,19.59,,COMPLETED
100989,27/12/2022 23:54,28/12/2022 00:36,323,220,1307,Leitrim,FALSE,,20.06,,COMPLETED
100990,28/12/2022 17:17,28/12/2022 17:53,195,27,1256,Kerry,FALSE,,23.89,,COMPLETED
100991,28/12/2022 18:24,28/12/2022 19:00,232,383,1348,Kerry,FALSE,,16.28,,COMPLETED
100992,28/12/2022 21:26,28/12/2022 22:02,403,107,1044,Sligo,FALSE,,18.51,,COMPLETED
100993,28/12/2022 22:16,28/12/2022 22:58,190,270,1039,Leitrim,FALSE,,45.32,,COMPLETED
100994,28/12/2022 23:55,29/12/2022 00:31,48,11,1066,Kerry,FALSE,,20.63,,COMPLETED
100995,29/12/2022 17:43,29/12/2022 18:19,154,114,1360,Sligo,FALSE,,28.84,,COMPLETED
100996,29/12/2022 17:43,29/12/2022 18:19,431,205,1222,Kerry,FALSE,,35.74,,COMPLETED
100997,29/12/2022 17:52,29/12/2022 18:34,195,20,1009,Sligo,FALSE,,107.03,,COMPLETED
